"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-71,69","45,44","SHERBROOKE","7028123","2022-06-12","2022","06","12","","26,2","","8,6","","17,4","","0,6","","0,0","","","","","","0,4","","","","23","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-13","2022","06","13","","23,4","","12,0","","17,7","","0,3","","0,0","","","","","","0,2","","","","27","","52",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-14","2022","06","14","","23,1","","8,8","","16,0","","2,0","","0,0","","","","","","0,0","","","","34","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-15","2022","06","15","","25,8","","10,4","","18,1","","0,0","","0,1","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-06-16","2022","06","16","","26,2","","15,8","","21,0","","0,0","","3,0","","","","","","12,0","","","","22","","50",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-17","2022","06","17","","24,0","","8,4","","16,2","","1,8","","0,0","","","","","","19,6","","","","28","","65",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-18","2022","06","18","","11,1","","7,6","","9,4","","8,6","","0,0","","","","","","14,2","","","","29","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-19","2022","06","19","","17,0","","4,7","","10,9","","7,1","","0,0","","","","","","0,2","","","","33","","50",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-20","2022","06","20","","21,0","","2,8","","11,9","","6,1","","0,0","","","","","","0,0","","","","31","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-21","2022","06","21","","24,5","","7,4","","16,0","","2,0","","0,0","","","","","","0,0","","","","27","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-22","2022","06","22","","22,0","","13,1","","17,6","","0,4","","0,0","","","","","","0,0","","","","16","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-23","2022","06","23","","23,7","","12,0","","17,9","","0,1","","0,0","","","","","","0,0","","","","17","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-24","2022","06","24","","25,4","","13,4","","19,4","","0,0","","1,4","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-06-25","2022","06","25","","28,6","","11,3","","20,0","","0,0","","2,0","","","","","","0,0","","","","28","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-26","2022","06","26","","32,1","","14,4","","23,3","","0,0","","5,3","","","","","","0,0","","","","26","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-27","2022","06","27","","24,5","","10,9","","17,7","","0,3","","0,0","","","","","","12,5","","","","28","","50",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-28","2022","06","28","","21,7","","9,8","","15,8","","2,2","","0,0","","","","","","0,0","","","","28","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-29","2022","06","29","","24,9","","7,7","","16,3","","1,7","","0,0","","","","","","6,2","","","","29","","72",""
"-71,69","45,44","SHERBROOKE","7028123","2022-06-30","2022","06","30","","21,6","","12,6","","17,1","","0,9","","0,0","","","","","","0,0","","","","30","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-01","2022","07","01","","28,7","","12,9","","20,8","","0,0","","2,8","","","","","","0,0","","","","22","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-02","2022","07","02","","25,8","","12,8","","19,3","","0,0","","1,3","","","","","","1,4","","","","27","","48",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-03","2022","07","03","","24,2","","10,5","","17,4","","0,6","","0,0","","","","","","0,0","","","","27","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-04","2022","07","04","","23,6","","7,3","","15,5","","2,5","","0,0","","","","","","0,0","","","","29","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-05","2022","07","05","","23,0","","10,2","","16,6","","1,4","","0,0","","","","","","9,5","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-07-06","2022","07","06","","22,4","","8,5","","15,5","","2,5","","0,0","","","","","","1,4","","","","29","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-07","2022","07","07","","24,9","","6,6","","15,8","","2,2","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-07-08","2022","07","08","","25,8","","12,0","","18,9","","0,0","","0,9","","","","","","0,4","","","","28","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-09","2022","07","09","","20,8","","6,2","","13,5","","4,5","","0,0","","","","","","0,0","","","","31","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-10","2022","07","10","","25,7","","5,4","","15,6","","2,4","","0,0","","","","","","0,0","","","","30","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-11","2022","07","11","","27,3","","10,1","","18,7","","0,0","","0,7","","","","","","0,0","","","","23","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-12","2022","07","12","","27,2","","15,0","","21,1","","0,0","","3,1","","","","","","8,8","","","","23","","46",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-13","2022","07","13","","25,2","","13,1","","19,2","","0,0","","1,2","","","","","","0,0","","","","28","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-14","2022","07","14","","20,7","","10,5","","15,6","","2,4","","0,0","","","","","","4,6","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-07-15","2022","07","15","","25,9","","8,7","","17,3","","0,7","","0,0","","","","","","0,0","","","","29","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-16","2022","07","16","","27,8","","11,8","","19,8","","0,0","","1,8","","","","","","0,0","","","","22","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-17","2022","07","17","","29,6","","12,8","","21,2","","0,0","","3,2","","","","","","0,0","","","","27","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-18","2022","07","18","","28,0","","13,6","","20,8","","0,0","","2,8","","","","","","22,1","","","","20","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-19","2022","07","19","","26,4","","16,0","","21,2","","0,0","","3,2","","","","","","1,6","","","","27","","50",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-20","2022","07","20","","29,4","","12,8","","21,1","","0,0","","3,1","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-07-21","2022","07","21","","30,5","","20,1","","25,3","","0,0","","7,3","","","","","","5,5","","","","27","","48",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-22","2022","07","22","","28,9","","15,3","","22,1","","0,0","","4,1","","","","","","0,0","","","","25","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-23","2022","07","23","","30,9","","14,3","","22,6","","0,0","","4,6","","","","","","0,0","","","","20","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-24","2022","07","24","","31,3","","16,5","","23,9","","0,0","","5,9","","","","","","5,5","","","","23","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-25","2022","07","25","","25,8","","14,4","","20,1","","0,0","","2,1","","","","","","10,2","","","","28","","61",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-26","2022","07","26","","23,9","","12,1","","18,0","","0,0","","0,0","","","","","","0,0","","","","26","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-27","2022","07","27","","26,8","","10,6","","18,7","","0,0","","0,7","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-07-28","2022","07","28","","29,9","","12,7","","21,3","","0,0","","3,3","","","","","","31,4","","","","19","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-29","2022","07","29","","24,5","","14,5","","19,5","","0,0","","1,5","","","","","","0,0","","","","25","","52",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-30","2022","07","30","","20,9","","12,5","","16,7","","1,3","","0,0","","","","","","0,0","","","","29","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-07-31","2022","07","31","","26,2","","12,1","","19,2","","0,0","","1,2","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-01","2022","08","01","","28,8","","14,5","","21,7","","0,0","","3,7","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-02","2022","08","02","","25,4","","13,7","","19,6","","0,0","","1,6","","","","","","11,4","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-03","2022","08","03","","25,0","","10,4","","17,7","","0,3","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-04","2022","08","04","","25,8","","15,7","","20,8","","0,0","","2,8","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-05","2022","08","05","","26,3","","13,4","","19,9","","0,0","","1,9","","","","","","0,8","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-06","2022","08","06","","31,5","","12,9","","22,2","","0,0","","4,2","","","","","","1,5","","","","24","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-07","2022","08","07","","30,9","","20,5","","25,7","","0,0","","7,7","","","","","","17,2","","","","25","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-08","2022","08","08","","20,7","","13,9","","17,3","","0,7","","0,0","","","","","","41,9","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-09","2022","08","09","","17,9","","13,6","","15,8","","2,2","","0,0","","","","","","31,2","","","","31","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-10","2022","08","10","","22,5","","14,4","","18,5","","0,0","","0,5","","","","","","0,8","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-11","2022","08","11","","25,1","","13,2","","19,2","","0,0","","1,2","","","","","","1,8","","","","27","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-12","2022","08","12","","17,8","","10,0","","13,9","","4,1","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-13","2022","08","13","","21,5","","10,5","","16,0","","2,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-14","2022","08","14","","24,7","","10,8","","17,8","","0,2","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-15","2022","08","15","","26,1","","9,0","","17,6","","0,4","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-16","2022","08","16","","27,4","","12,9","","20,2","","0,0","","2,2","","","","","","1,0","","","","12","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-17","2022","08","17","","24,4","","13,5","","19,0","","0,0","","1,0","","","","","","5,6","","","","7","","48",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-18","2022","08","18","","16,0","","14,0","","15,0","","3,0","","0,0","","","","","","26,1","","","","31","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-19","2022","08","19","","26,1","","14,7","","20,4","","0,0","","2,4","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-20","2022","08","20","","28,7","","12,7","","20,7","","0,0","","2,7","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-21","2022","08","21","","29,5","","14,9","","22,2","","0,0","","4,2","","","","","","0,0","","","","18","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-22","2022","08","22","","26,0","","16,9","","21,5","","0,0","","3,5","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-23","2022","08","23","","25,6","","16,9","","21,3","","0,0","","3,3","","","","","","6,4","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-24","2022","08","24","","25,7","","15,1","","20,4","","0,0","","2,4","","","","","","8,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-25","2022","08","25","","22,2","","11,8","","17,0","","1,0","","0,0","","","","","","0,2","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-26","2022","08","26","","20,6","","11,4","","16,0","","2,0","","0,0","","","","","","5,6","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-27","2022","08","27","","21,0","","10,2","","15,6","","2,4","","0,0","","","","","","0,6","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-28","2022","08","28","","25,0","","7,6","","16,3","","1,7","","0,0","","","","","","0,2","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-29","2022","08","29","","28,7","","13,6","","21,2","","0,0","","3,2","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-08-30","2022","08","30","","30,1","","17,6","","23,9","","0,0","","5,9","","","","","","17,5","","","","16","","74",""
"-71,69","45,44","SHERBROOKE","7028123","2022-08-31","2022","08","31","","21,9","","12,8","","17,4","","0,6","","0,0","","","","","","11,1","","","","27","","52",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-01","2022","09","01","","15,5","","6,5","","11,0","","7,0","","0,0","","","","","","0,0","","","","26","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-02","2022","09","02","","21,8","","5,1","","13,5","","4,5","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-03","2022","09","03","","25,9","","9,9","","17,9","","0,1","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-04","2022","09","04","","18,1","","10,9","","14,5","","3,5","","0,0","","","","","","1,4","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-05","2022","09","05","","14,2","","11,4","","12,8","","5,2","","0,0","","","","","","8,7","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-06","2022","09","06","","21,8","","12,6","","17,2","","0,8","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-07","2022","09","07","","23,2","","10,8","","17,0","","1,0","","0,0","","","","","","0,2","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-08","2022","09","08","","25,1","","8,9","","17,0","","1,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-09","2022","09","09","","25,5","","9,8","","17,7","","0,3","","0,0","","","","","","0,2","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-10","2022","09","10","","26,5","","11,0","","18,8","","0,0","","0,8","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-11","2022","09","11","","27,3","","12,2","","19,8","","0,0","","1,8","","","","","","0,4","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-12","2022","09","12","","24,9","","16,4","","20,7","","0,0","","2,7","","","","","","0,4","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-13","2022","09","13","","23,7","","15,7","","19,7","","0,0","","1,7","","","","","","12,8","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-14","2022","09","14","","21,0","","9,1","","15,1","","2,9","","0,0","","","","","","6,0","","","","29","","52",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-15","2022","09","15","","14,6","","6,2","","10,4","","7,6","","0,0","","","","","","0,0","","","","29","","50",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-16","2022","09","16","","15,2","","2,4","","8,8","","9,2","","0,0","","","","","","0,0","","","","30","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-17","2022","09","17","","18,1","","0,2","","9,2","","8,8","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-18","2022","09","18","","13,1","","10,4","","11,8","","6,2","","0,0","","","","","","19,2","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-19","2022","09","19","","13,3","","10,5","","11,9","","6,1","","0,0","","","","","","40,5","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-20","2022","09","20","","13,3","","9,7","","11,5","","6,5","","0,0","","","","","","26,5","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-21","2022","09","21","","15,0","","9,3","","12,2","","5,8","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-22","2022","09","22","","16,7","","7,0","","11,9","","6,1","","0,0","","","","","","30,8","","","","31","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-23","2022","09","23","","9,9","","4,0","","7,0","","11,0","","0,0","","","","","","0,0","","","","29","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-24","2022","09","24","","16,2","","3,8","","10,0","","8,0","","0,0","","","","","","","M","","","28","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-25","2022","09","25","","16,5","","4,9","","10,7","","7,3","","0,0","","","","","","5,8","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-26","2022","09","26","","18,2","","10,2","","14,2","","3,8","","0,0","","","","","","15,2","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-09-27","2022","09","27","","16,7","","7,0","","11,9","","6,1","","0,0","","","","","","1,4","","","","20","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-28","2022","09","28","","15,8","","8,1","","12,0","","6,0","","0,0","","","","","","1,4","","","","31","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-29","2022","09","29","","11,5","","0,9","","6,2","","11,8","","0,0","","","","","","0,0","","","","30","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-09-30","2022","09","30","","16,6","","-0,5","","8,1","","9,9","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-01","2022","10","01","","16,7","","2,7","","9,7","","8,3","","0,0","","","","","","0,0","","","","3","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-02","2022","10","02","","12,7","","-1,0","","5,9","","12,1","","0,0","","","","","","0,0","","","","5","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-03","2022","10","03","","15,4","","-2,7","","6,4","","11,6","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-04","2022","10","04","","19,3","","-2,6","","8,4","","9,6","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-05","2022","10","05","","20,8","","-0,2","","10,3","","7,7","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-06","2022","10","06","","22,6","","1,4","","12,0","","6,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-07","2022","10","07","","19,2","","4,6","","11,9","","6,1","","0,0","","","","","","4,4","","","","30","","54",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-08","2022","10","08","","7,4","","2,0","","4,7","","13,3","","0,0","","","","","","0,0","","","","27","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-09","2022","10","09","","9,0","","-1,4","","3,8","","14,2","","0,0","","","","","","1,8","","","","21","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-10","2022","10","10","","9,5","","-3,6","","3,0","","15,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-11","2022","10","11","","14,6","","-3,9","","5,4","","12,6","","0,0","","","","","","0,0","","","","26","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-12","2022","10","12","","19,9","","-0,7","","9,6","","8,4","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-13","2022","10","13","","20,6","","9,4","","15,0","","3,0","","0,0","","","","","","3,1","","","","15","","54",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-14","2022","10","14","","15,4","","7,0","","11,2","","6,8","","0,0","","","","","","34,2","","","","25","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-15","2022","10","15","","18,1","","4,9","","11,5","","6,5","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-16","2022","10","16","","14,3","","1,6","","8,0","","10,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-17","2022","10","17","","","M","","M","","M","","M","","M","","","","","","M","","","15","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-18","2022","10","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-19","2022","10","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-20","2022","10","20","","","M","","M","","M","","M","","M","","","","","","M","","","22","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-21","2022","10","21","","","M","","M","","M","","M","","M","","","","","","M","","","21","","35",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-22","2022","10","22","","","M","","M","","M","","M","","M","","","","","","M","","","21","","33",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-23","2022","10","23","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-24","2022","10","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-25","2022","10","25","","","M","","M","","M","","M","","M","","","","","","M","","","22","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-26","2022","10","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-27","2022","10","27","","14,0","","-2,3","","5,9","","12,1","","0,0","","","","","","0,2","","","","27","","58",""
"-71,69","45,44","SHERBROOKE","7028123","2022-10-28","2022","10","28","","7,7","","-4,4","","1,7","","16,3","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-29","2022","10","29","","15,0","","-4,8","","5,1","","12,9","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-30","2022","10","30","","17,1","","-3,4","","6,9","","11,1","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-10-31","2022","10","31","","14,9","","-1,9","","6,5","","11,5","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-01","2022","11","01","","12,4","","4,4","","8,4","","9,6","","0,0","","","","","","0,7","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-02","2022","11","02","","11,8","","-1,5","","5,2","","12,8","","0,0","","","","","","0,2","","","","29","","32",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-03","2022","11","03","","17,6","","-3,6","","7,0","","11,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-04","2022","11","04","","19,6","","-0,4","","9,6","","8,4","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-05","2022","11","05","","23,0","","12,8","","17,9","","0,1","","0,0","","","","","","0,0","","","","20","","42",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-06","2022","11","06","","20,9","","13,5","","17,2","","0,8","","0,0","","","","","","31,7","","","","21","","48",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-07","2022","11","07","","15,0","","4,6","","9,8","","8,2","","0,0","","","","","","0,0","","","","28","","68",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-08","2022","11","08","","5,7","","-3,5","","1,1","","16,9","","0,0","","","","","","0,0","","","","29","","50",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-09","2022","11","09","","8,5","","-6,6","","1,0","","17,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-10","2022","11","10","","16,1","","5,8","","11,0","","7,0","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-11","2022","11","11","","17,7","","4,5","","11,1","","6,9","","0,0","","","","","","21,5","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-12","2022","11","12","","19,6","","6,5","","13,1","","4,9","","0,0","","","","","","13,6","","","","29","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-13","2022","11","13","","6,7","","-3,0","","1,9","","16,1","","0,0","","","","","","3,3","","","","26","","41",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-14","2022","11","14","","0,1","","-4,2","","-2,1","","20,1","","0,0","","","","","","0,0","","","","28","","48",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-15","2022","11","15","","0,5","","-6,3","","-2,9","","20,9","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-16","2022","11","16","","-0,2","","-1,7","","-1,0","","19,0","","0,0","","","","","","0,0","","","","25","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-17","2022","11","17","","-1,5","","-6,0","","-3,8","","21,8","","0,0","","","","","","0,0","","","","26","","39",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-18","2022","11","18","","-1,1","","-11,2","","-6,2","","24,2","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-19","2022","11","19","","1,0","","-7,5","","-3,3","","21,3","","0,0","","","","","","4,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-20","2022","11","20","","-2,5","","-10,1","","-6,3","","24,3","","0,0","","","","","","0,0","","","","28","","85",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-21","2022","11","21","","1,7","","-14,8","","-6,6","","24,6","","0,0","","","","","","0,2","","","","26","","48",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-22","2022","11","22","","1,6","","-6,0","","-2,2","","20,2","","0,0","","","","","","0,2","","","","28","","58",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-23","2022","11","23","","-1,1","","-9,5","","-5,3","","23,3","","0,0","","","","","","0,0","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-24","2022","11","24","","-0,6","","-12,0","","-6,3","","24,3","","0,0","","","","","","0,4","","","","","M","","M"
"-71,69","45,44","SHERBROOKE","7028123","2022-11-25","2022","11","25","","3,4","","-4,6","","-0,6","","18,6","","0,0","","","","","","5,8","","","","26","","45",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-26","2022","11","26","","4,1","","-4,9","","-0,4","","18,4","","0,0","","","","","","0,2","","","","31","","37",""
"-71,69","45,44","SHERBROOKE","7028123","2022-11-27","2022","11","27","","9,1","","-5,3","","1,9","","16,1","","0,0","","","","","","4,8","","","","","M","","M"
